Var1
128824000
124770001
32830000
47773000
128582000
128883000
129142000
129464000
130435000
130599000
130719000
131352000
131719000
163009000
163540000
163738000
164621000
164755000
165188000
47983000
48008000
48013000
48018000
48028000
48075000
48087000
48112000
48113000
48126000
48140000
48182000
48455000
48467000
48545000
48595000
48657000
48786000
48788000
48873000
48896000
49031000
49032000
49066000
49228000
49244000
49345000
49482000
49568000
49592000
49663000
49682000
49708000
49716000
49735000
49767000
49774000
49953000
50004001
50051000
50184000
50293000
50406000
50409000
50415000
50488000
50579000
50605000
50619000
50679000
50760000
50796000
50877000
51102000
51194000
51197000
51206000
51228000
51232000
51265000
51338000
51343000
51370000
51390000
51452000
51472000
51527000
51605000
51617000
51643000
51666000
51677000
51883000
51887000
51902001
52090000
52125000
52177000
52259000
52328000
52348000
52383000
52543000
52578000
52589000
52834000
52837000
52930000
52966000
53027000
53035001
53099000
53224000
53228000
53267000
53372000
53417000
53434000
53472000
53597000
53681000
53700000
53710000
53738000
53806000
53812000
53826000
53828000
53866000
53885000
53992000
54011000
54220000
54238000
54290000
54321000
54373000
54392000
54761000
58461000
58462000
89217000
92093000
92268000
92271000
92272000
92273000
92290000
92291000
92296000
92300000
92301000
92302000
92310000
92311000
92318000
92462000
93052000
93174000
93768000
93802000
70788000
