Var1
17864000
33807000
45355000
128536000
131755000
133608000
164681000
48117000
48370000
48604000
50476000
50477000
50801000
51050000
51829000
51873000
51960000
52023000
52339000
52835001
52939000
52984000
53188000
53278000
53325000
53326000
53444000
53626000
53706000
54019000
54138000
54330000
92084000
93616000
93636000
