Var1
34114000
47706000
51498001
124141000
128679000
130043000
130140000
130774000
131778000
48060000
48118000
48153000
48172000
48223000
48254000
48411000
48446000
48553000
48572000
48615000
48714000
48820000
49057000
49304000
49309000
49333000
49387000
49397000
49438000
49838000
49913000
49935000
50158000
50193000
50367001
50757000
50825000
51374000
51868000
51997000
52218000
52618000
52710000
52830000
53092000
53204000
53240000
53355000
53377000
53578000
53693000
53712000
53743000
54060000
54107000
54287000
54377000
54414000
55075000
92066000
92087000
92091000
92279000
92303000
92317000
93180000
61806000
