Var1
164186000
32529000
32548000
32678000
48022001
124179000
124879000
125199000
130556000
130569000
133577000
164169000
164427000
48003000
48052000
48090000
48110000
48166000
48297000
48306000
48472000
48507000
48570000
48731000
48735000
48740000
48753000
48865000
48982000
49141000
49196000
49379000
49404000
49411000
49467000
49484000
49487000
49552000
49623000
49793000
49851000
50033000
50067000
50189000
50291000
50600000
50608000
50697000
50726000
50787000
50871000
50953000
51011000
51027000
51143000
51202000
51315000
51362000
51537000
51869000
51888001
51898000
51912001
51923000
51975000
52086000
52105000
52123000
52148000
52183000
52293000
52310000
52331000
52401000
52402000
52496000
52716000
52818000
52968000
53074000
53164000
53199000
53448000
53511000
53553000
53564000
53612000
53804000
53807000
53863000
53918000
53965000
54196000
54203000
54305000
54335000
54781000
89220000
92065000
92075000
92078000
92083000
92092000
92262000
92277000
92304000
92480000
93000000
93644000
93747000
93849000
60426000
89372000
