Var1
163039000
163460000
164402000
30845000
31377000
32681000
34477000
34719000
34858000
38741000
39090000
39911000
45122000
45585000
45610000
45635000
45692000
45743000
45773000
46856000
124917000
125214000
128549000
128624000
128874000
129761000
130321000
130328000
130399000
130478000
130696000
130887000
131591000
131667000
131795000
131878000
131879000
131880000
133683000
133684000
163066000
163109000
163111000
163369000
164451000
48030000
48073000
48084000
48121000
48188000
48211000
48214000
48222000
48251000
48386000
48387000
48406000
48413000
48524000
48556000
48632000
48715000
48741000
48833000
48840000
48912000
48993000
49092000
49110000
49161000
49276000
49381000
49471000
49535000
49549000
49651000
49653000
49678000
49763000
49764000
49780000
49890000
49928000
50147000
50152000
50195000
50213000
50259000
50692000
50908000
50951000
50995000
51015000
51036000
51055000
51056000
51251000
51256000
51428000
51517000
51548000
51583000
51783000
51881000
52046000
52093000
52316000
52320000
52329000
52360000
52382000
52492000
52719000
52847000
52978000
53012000
53089000
53156000
53200000
53286000
53315000
53393000
53399000
53458000
53611000
53663000
53665000
53716000
53808000
53842000
53855000
53906000
53917000
53922000
53941000
53967000
54006000
54047000
54059000
54090000
54145000
54162000
54194000
54218000
54249000
54376000
54430000
54431000
55051000
92071000
92073000
92085000
92263000
93861000
64294000
164220000
69928000
76865000
77710000
73812000
