Var1
36991000
39137000
46614000
125239000
130956000
164938000
165284000
47952000
47963000
47972000
48020000
48149000
48481000
48645000
49007000
49241000
49300000
49331000
49580000
49591000
49883000
49940000
49952000
50095000
50148000
50543000
50548000
50602000
50633000
50670000
50780000
50813000
50856000
50900000
51227000
51695000
52129000
52434000
52708000
52768000
52857000
53627000
53829000
53937000
53944000
53953000
54001000
54004000
54200000
54375000
92295000
92551000
93860001
