Var1
165175000
27197000
32920000
35837000
36017000
46622000
47323000
124096000
124780000
124864000
125419000
125499000
129322000
130466000
163600000
163610000
164401000
48054000
48092000
48197000
48253000
48339000
48372000
48447000
48462000
48499000
48503000
48596000
48727000
48905000
48933000
48954000
49074000
49124000
49142000
49146000
49600000
49689000
49751000
49992000
50146000
50252000
50314000
50615000
50762000
50772000
50898000
51040000
51134000
51153000
51215000
51258000
51310000
52061000
52092000
52214000
52303000
52327000
52462000
52594000
52658000
52750000
52859000
53410000
53594000
53699000
53724000
54171000
54179000
54195000
54311000
54783000
78714000
92068000
92072000
92076000
92086000
92088001
92089000
92278000
92305000
92312000
92918000
163986000
73639000
